pop_name,year,gender,age,mx
AL,1970-1974,Female,15,6.8e-4
AL,1970-1974,Female,20,8.2e-4
AL,1970-1974,Female,25,0.00102
AL,1970-1974,Female,30,0.00138
AL,1970-1974,Female,35,0.00221
AL,1970-1974,Female,40,0.00314
AL,1970-1974,Female,45,0.0048
AL,1970-1974,Female,50,0.00683
AL,1970-1974,Female,55,0.00889
AL,1970-1974,Female,60,0.01379
AL,1970-1974,Female,65,0.01992
AL,1970-1974,Female,70,0.03447
AL,1970-1974,Female,75,0.05138
AL,1970-1974,Female,80,0.08694
AL,1970-1974,Female,85,0.13256
AL,1970-1974,Female,90,0.19282
AL,1970-1974,Female,95,0.27124
AL,1970-1974,Male,0,0.013565
AL,1970-1974,Male,5,5.7e-4
AL,1970-1974,Male,10,6.7e-4
AL,1970-1974,Male,15,0.0019
AL,1970-1974,Male,20,0.00269
AL,1970-1974,Male,25,0.00271
AL,1970-1974,Male,30,0.00305
AL,1970-1974,Male,35,0.00422
AL,1970-1974,Male,40,0.0061
AL,1970-1974,Male,45,0.00919
AL,1970-1974,Male,50,0.01367
AL,1970-1974,Male,55,0.02019
AL,1970-1974,Male,60,0.03034
AL,1970-1974,Male,65,0.04192
AL,1970-1974,Male,70,0.06125
AL,1970-1974,Male,75,0.08638
AL,1970-1974,Male,80,0.12929
AL,1970-1974,Male,85,0.17991
AL,1970-1974,Male,90,0.24238
AL,1970-1974,Male,95,0.31776
AL,1975-1979,Female,0,0.008135
AL,1975-1979,Female,5,3.2e-4
AL,1975-1979,Female,10,2.7e-4
AL,1975-1979,Female,15,6e-4
AL,1975-1979,Female,20,7.3e-4
AL,1975-1979,Female,25,8.2e-4
AL,1975-1979,Female,30,0.00111
AL,1975-1979,Female,35,0.00166
AL,1975-1979,Female,40,0.00255
AL,1975-1979,Female,45,0.00408
AL,1975-1979,Female,50,0.00586
AL,1975-1979,Female,55,0.0083
AL,1975-1979,Female,60,0.01195
AL,1975-1979,Female,65,0.01773
AL,1975-1979,Female,70,0.02805
AL,1975-1979,Female,75,0.04638
AL,1975-1979,Female,80,0.07745
AL,1975-1979,Female,85,0.12169
AL,1975-1979,Female,90,0.18351
AL,1975-1979,Female,95,0.26636
AL,1975-1979,Male,0,0.010615000000000001
AL,1975-1979,Male,5,4.4e-4
AL,1975-1979,Male,10,5.6e-4
AL,1975-1979,Male,15,0.00166
AL,1975-1979,Male,20,0.00227
AL,1975-1979,Male,25,0.00243
AL,1975-1979,Male,30,0.00266
AL,1975-1979,Male,35,0.0035
AL,1975-1979,Male,40,0.00544
AL,1975-1979,Male,45,0.00791
AL,1975-1979,Male,50,0.01255
AL,1975-1979,Male,55,0.01832
AL,1975-1979,Male,60,0.02709
AL,1975-1979,Male,65,0.03901
AL,1975-1979,Male,70,0.05494
AL,1975-1979,Male,75,0.0782
AL,1975-1979,Male,80,0.12079
AL,1975-1979,Male,85,0.17172
AL,1975-1979,Male,90,0.23597
AL,1975-1979,Male,95,0.31468
AL,1980-1984,Female,0,0.006535
AL,1980-1984,Female,5,2.6e-4
AL,1980-1984,Female,10,2.5e-4
AL,1980-1984,Female,15,4.9e-4
AL,1980-1984,Female,20,6.3e-4
AL,1980-1984,Female,25,7.3e-4
AL,1980-1984,Female,30,9.4e-4
AL,1980-1984,Female,35,0.00145
AL,1980-1984,Female,40,0.0021
AL,1980-1984,Female,45,0.00338
AL,1980-1984,Female,50,0.00535
AL,1980-1984,Female,55,0.00801
AL,1980-1984,Female,60,0.01195
AL,1980-1984,Female,65,0.0174
AL,1980-1984,Female,70,0.02702
AL,1980-1984,Female,75,0.04264
AL,1980-1984,Female,80,0.07437
AL,1980-1984,Female,85,0.11744
AL,1980-1984,Female,90,0.17784
AL,1980-1984,Female,95,0.25931
AL,1980-1984,Male,0,0.007784999999999999
AL,1980-1984,Male,5,3.7e-4
AL,1980-1984,Male,10,4.5e-4
AL,1980-1984,Male,15,0.00133
AL,1980-1984,Male,20,0.00199
AL,1980-1984,Male,25,0.00209
AL,1980-1984,Male,30,0.00228
AL,1980-1984,Male,35,0.00295
AL,1980-1984,Male,40,0.0043
AL,1980-1984,Male,45,0.00674
AL,1980-1984,Male,50,0.011
AL,1980-1984,Male,55,0.01652
AL,1980-1984,Male,60,0.02475
AL,1980-1984,Male,65,0.03632
AL,1980-1984,Male,70,0.05395
AL,1980-1984,Male,75,0.07591
AL,1980-1984,Male,80,0.1175
AL,1980-1984,Male,85,0.16596
AL,1980-1984,Male,90,0.22797
AL,1980-1984,Male,95,0.30425
AL,1985-1989,Female,0,0.00601
AL,1985-1989,Female,5,2.5e-4
AL,1985-1989,Female,10,2.3e-4
AL,1985-1989,Female,15,6.2e-4
AL,1985-1989,Female,20,5.9e-4
AL,1985-1989,Female,25,7.6e-4
AL,1985-1989,Female,30,0.00102
AL,1985-1989,Female,35,0.00139
AL,1985-1989,Female,40,0.00195
AL,1985-1989,Female,45,0.00321
AL,1985-1989,Female,50,0.00509
AL,1985-1989,Female,55,0.00774
AL,1985-1989,Female,60,0.01192
AL,1985-1989,Female,65,0.01754
AL,1985-1989,Female,70,0.02634
AL,1985-1989,Female,75,0.04226
AL,1985-1989,Female,80,0.07229
AL,1985-1989,Female,85,0.11829
AL,1985-1989,Female,90,0.18602
AL,1985-1989,Female,95,0.27906
AL,1985-1989,Male,0,0.00763
AL,1985-1989,Male,5,3.2e-4
AL,1985-1989,Male,10,4.5e-4
AL,1985-1989,Male,15,0.00135
AL,1985-1989,Male,20,0.00191
AL,1985-1989,Male,25,0.00206
AL,1985-1989,Male,30,0.0025
AL,1985-1989,Male,35,0.00284
AL,1985-1989,Male,40,0.00402
AL,1985-1989,Male,45,0.00614
AL,1985-1989,Male,50,0.00976
AL,1985-1989,Male,55,0.01562
AL,1985-1989,Male,60,0.02343
AL,1985-1989,Male,65,0.03512
AL,1985-1989,Male,70,0.05246
AL,1985-1989,Male,75,0.07558
AL,1985-1989,Male,80,0.11626
AL,1985-1989,Male,85,0.16985
AL,1985-1989,Male,90,0.23885
AL,1985-1989,Male,95,0.32436
AL,1990-1994,Female,0,0.00512
AL,1990-1994,Female,5,2.2e-4
AL,1990-1994,Female,10,2.6e-4
AL,1990-1994,Female,15,6.2e-4
AL,1990-1994,Female,20,6.9e-4
AL,1990-1994,Female,25,8.6e-4
AL,1990-1994,Female,30,0.00111
AL,1990-1994,Female,35,0.00152
AL,1990-1994,Female,40,0.00212
AL,1990-1994,Female,45,0.00333
AL,1990-1994,Female,50,0.00489
AL,1990-1994,Female,55,0.00769
AL,1990-1994,Female,60,0.01177
AL,1990-1994,Female,65,0.01729
AL,1990-1994,Female,70,0.02645
AL,1990-1994,Female,75,0.04031
AL,1990-1994,Female,80,0.06931
AL,1990-1994,Female,85,0.11175
AL,1990-1994,Female,90,0.17693
AL,1990-1994,Female,95,0.26603
AL,1990-1994,Male,0,0.00645
AL,1990-1994,Male,5,2.8e-4
AL,1990-1994,Male,10,4.2e-4
AL,1990-1994,Male,15,0.00163
AL,1990-1994,Male,20,0.00209
AL,1990-1994,Male,25,0.00217
AL,1990-1994,Male,30,0.00268
AL,1990-1994,Male,35,0.00314
AL,1990-1994,Male,40,0.0041
AL,1990-1994,Male,45,0.00613
AL,1990-1994,Male,50,0.00911
AL,1990-1994,Male,55,0.01388
AL,1990-1994,Male,60,0.02207
AL,1990-1994,Male,65,0.03251
AL,1990-1994,Male,70,0.04786
AL,1990-1994,Male,75,0.07166
AL,1990-1994,Male,80,0.11167
AL,1990-1994,Male,85,0.16509
AL,1990-1994,Male,90,0.2343
AL,1990-1994,Male,95,0.32148
AL,1995-1999,Female,0,0.00481
AL,1995-1999,Female,5,2.2e-4
AL,1995-1999,Female,10,2.3e-4
AL,1995-1999,Female,15,5.9e-4
AL,1995-1999,Female,20,6.8e-4
AL,1995-1999,Female,25,9e-4
AL,1995-1999,Female,30,0.00118
AL,1995-1999,Female,35,0.00163
AL,1995-1999,Female,40,0.00223
AL,1995-1999,Female,45,0.00309
AL,1995-1999,Female,50,0.00471
AL,1995-1999,Female,55,0.00739
AL,1995-1999,Female,60,0.01138
AL,1995-1999,Female,65,0.01757
AL,1995-1999,Female,70,0.02638
AL,1995-1999,Female,75,0.0412
AL,1995-1999,Female,80,0.07058
AL,1995-1999,Female,85,0.11586
AL,1995-1999,Female,90,0.18572
AL,1995-1999,Female,95,0.28153
AL,1995-1999,Male,0,0.006135
AL,1995-1999,Male,5,2.9e-4
AL,1995-1999,Male,10,3.8e-4
AL,1995-1999,Male,15,0.00142
AL,1995-1999,Male,20,0.00202
AL,1995-1999,Male,25,0.00203
AL,1995-1999,Male,30,0.00244
AL,1995-1999,Male,35,0.0031
AL,1995-1999,Male,40,0.00422
AL,1995-1999,Male,45,0.00591
AL,1995-1999,Male,50,0.00876
AL,1995-1999,Male,55,0.01292
AL,1995-1999,Male,60,0.02044
AL,1995-1999,Male,65,0.03096
AL,1995-1999,Male,70,0.0453
AL,1995-1999,Male,75,0.06857
AL,1995-1999,Male,80,0.11015
AL,1995-1999,Male,85,0.16888
AL,1995-1999,Male,90,0.24587
AL,1995-1999,Male,95,0.34413
AL,2000-2004,Female,0,0.004125
AL,2000-2004,Female,5,1.7e-4
AL,2000-2004,Female,10,2e-4
AL,2000-2004,Female,15,5.6e-4
AL,2000-2004,Female,20,7e-4
AL,2000-2004,Female,25,8.4e-4
AL,2000-2004,Female,30,0.00108
AL,2000-2004,Female,35,0.0016
AL,2000-2004,Female,40,0.00244
AL,2000-2004,Female,45,0.0035
AL,2000-2004,Female,50,0.00482
AL,2000-2004,Female,55,0.00752
AL,2000-2004,Female,60,0.01104
AL,2000-2004,Female,65,0.01717
AL,2000-2004,Female,70,0.02624
AL,2000-2004,Female,75,0.04219
AL,2000-2004,Female,80,0.0724
AL,2000-2004,Female,85,0.12342
AL,2000-2004,Female,90,0.20337
AL,2000-2004,Female,95,0.31332
AL,2000-2004,Male,0,0.0055
AL,2000-2004,Male,5,2.2e-4
AL,2000-2004,Male,10,3.1e-4
AL,2000-2004,Male,15,0.00129
AL,2000-2004,Male,20,0.00195
AL,2000-2004,Male,25,0.00195
AL,2000-2004,Male,30,0.00209
AL,2000-2004,Male,35,0.00283
AL,2000-2004,Male,40,0.0042
AL,2000-2004,Male,45,0.00611
AL,2000-2004,Male,50,0.00872
AL,2000-2004,Male,55,0.01278
AL,2000-2004,Male,60,0.01851
AL,2000-2004,Male,65,0.02793
AL,2000-2004,Male,70,0.04191
AL,2000-2004,Male,75,0.06486
AL,2000-2004,Male,80,0.10736
AL,2000-2004,Male,85,0.16908
AL,2000-2004,Male,90,0.25852
AL,2000-2004,Male,95,0.37147
AL,2005-2009,Female,0,0.004399999999999999
AL,2005-2009,Female,5,1.7e-4
AL,2005-2009,Female,10,1.8e-4
AL,2005-2009,Female,15,4.8e-4
AL,2005-2009,Female,20,7e-4
AL,2005-2009,Female,25,8.4e-4
AL,2005-2009,Female,30,0.00121
AL,2005-2009,Female,35,0.00175
AL,2005-2009,Female,40,0.00256
AL,2005-2009,Female,45,0.00374
AL,2005-2009,Female,50,0.00518
AL,2005-2009,Female,55,0.00712
AL,2005-2009,Female,60,0.01083
AL,2005-2009,Female,65,0.01595
AL,2005-2009,Female,70,0.02456
AL,2005-2009,Female,75,0.0397
AL,2005-2009,Female,80,0.06976
AL,2005-2009,Female,85,0.12016
AL,2005-2009,Female,90,0.19718
AL,2005-2009,Female,95,0.30482
AL,2005-2009,Male,0,0.00539
AL,2005-2009,Male,5,1.9e-4
AL,2005-2009,Male,10,2.4e-4
AL,2005-2009,Male,15,0.00113
AL,2005-2009,Male,20,0.00217
AL,2005-2009,Male,25,0.00222
AL,2005-2009,Male,30,0.00234
AL,2005-2009,Male,35,0.00278
AL,2005-2009,Male,40,0.00401
AL,2005-2009,Male,45,0.00618
AL,2005-2009,Male,50,0.00895
AL,2005-2009,Male,55,0.01266
AL,2005-2009,Male,60,0.01783
AL,2005-2009,Male,65,0.02523
AL,2005-2009,Male,70,0.038
AL,2005-2009,Male,75,0.0577
AL,2005-2009,Male,80,0.0965
AL,2005-2009,Male,85,0.15956
AL,2005-2009,Male,90,0.24977
AL,2005-2009,Male,95,0.36711
AL,2010-2014,Female,0,0.004070000000000001
AL,2010-2014,Female,5,1.6e-4
AL,2010-2014,Female,10,1.7e-4
AL,2010-2014,Female,15,4e-4
AL,2010-2014,Female,20,6.1e-4
AL,2010-2014,Female,25,9.2e-4
AL,2010-2014,Female,30,0.00129
AL,2010-2014,Female,35,0.00179
AL,2010-2014,Female,40,0.0025
AL,2010-2014,Female,45,0.00373
AL,2010-2014,Female,50,0.00543
AL,2010-2014,Female,55,0.00741
AL,2010-2014,Female,60,0.01044
AL,2010-2014,Female,65,0.01525
AL,2010-2014,Female,70,0.02333
AL,2010-2014,Female,75,0.03717
AL,2010-2014,Female,80,0.06709
AL,2010-2014,Female,85,0.11585
AL,2010-2014,Female,90,0.19235
AL,2010-2014,Female,95,0.30017
AL,2010-2014,Male,0,0.0049299999999999995
AL,2010-2014,Male,5,2.2e-4
AL,2010-2014,Male,10,2.4e-4
AL,2010-2014,Male,15,9.1e-4
AL,2010-2014,Male,20,0.00168
AL,2010-2014,Male,25,0.00204
AL,2010-2014,Male,30,0.00244
AL,2010-2014,Male,35,0.00286
AL,2010-2014,Male,40,0.00365
AL,2010-2014,Male,45,0.00564
AL,2010-2014,Male,50,0.00869
AL,2010-2014,Male,55,0.01289
AL,2010-2014,Male,60,0.0175
AL,2010-2014,Male,65,0.02476
AL,2010-2014,Male,70,0.03585
AL,2010-2014,Male,75,0.05528
AL,2010-2014,Male,80,0.09125
AL,2010-2014,Male,85,0.15107
AL,2010-2014,Male,90,0.241
AL,2010-2014,Male,95,0.35894
AL,2015-2019,Female,0,0.00375
AL,2015-2019,Female,5,1.7e-4
AL,2015-2019,Female,10,1.6e-4
AL,2015-2019,Female,15,4.2e-4
AL,2015-2019,Female,20,7.2e-4
AL,2015-2019,Female,25,9.1e-4
AL,2015-2019,Female,30,0.00133
AL,2015-2019,Female,35,0.00183
AL,2015-2019,Female,40,0.00262
AL,2015-2019,Female,45,0.00366
AL,2015-2019,Female,50,0.00542
AL,2015-2019,Female,55,0.00774
AL,2015-2019,Female,60,0.01075
AL,2015-2019,Female,65,0.01527
AL,2015-2019,Female,70,0.02339
AL,2015-2019,Female,75,0.03639
AL,2015-2019,Female,80,0.06455
AL,2015-2019,Female,85,0.11159
AL,2015-2019,Female,90,0.18489
AL,2015-2019,Female,95,0.28931
AL,2015-2019,Male,0,0.004585
AL,2015-2019,Male,5,1.7e-4
AL,2015-2019,Male,10,2.3e-4
AL,2015-2019,Male,15,0.00105
AL,2015-2019,Male,20,0.00187
AL,2015-2019,Male,25,0.00225
AL,2015-2019,Male,30,0.00275
AL,2015-2019,Male,35,0.00341
AL,2015-2019,Male,40,0.00419
AL,2015-2019,Male,45,0.00565
AL,2015-2019,Male,50,0.00856
AL,2015-2019,Male,55,0.01291
AL,2015-2019,Male,60,0.01846
AL,2015-2019,Male,65,0.02466
AL,2015-2019,Male,70,0.03546
AL,2015-2019,Male,75,0.05296
AL,2015-2019,Male,80,0.08469
AL,2015-2019,Male,85,0.14408
AL,2015-2019,Male,90,0.23495
AL,2015-2019,Male,95,0.35682
AR,1941-1944,Female,0,0.02008
AR,1941-1944,Female,5,8.8e-4
AR,1941-1944,Female,10,8.3e-4
AR,1941-1944,Female,15,0.00168
AR,1941-1944,Female,20,0.00226
AR,1941-1944,Female,25,0.00244
AR,1941-1944,Female,30,0.00318
AR,1941-1944,Female,35,0.00419
AR,1941-1944,Female,40,0.00479
AR,1941-1944,Female,45,0.0068
AR,1941-1944,Female,50,0.00905
AR,1941-1944,Female,55,0.01202
AR,1941-1944,Female,60,0.01739
AR,1941-1944,Female,65,0.02596
AR,1941-1944,Female,70,0.04111
AR,1941-1944,Female,75,0.06102
AR,1941-1944,Female,80,0.1202
AR,1941-1944,Female,85,0.1619
AR,1941-1944,Female,90,0.21428
AR,1941-1944,Female,95,0.2777
AR,1941-1944,Male,0,0.023989999999999997
AR,1941-1944,Male,5,0.00118
AR,1941-1944,Male,10,0.00116
AR,1941-1944,Male,15,0.00205
AR,1941-1944,Male,20,0.00293
AR,1941-1944,Male,25,0.00339
AR,1941-1944,Male,30,0.00338
AR,1941-1944,Male,35,0.00467
AR,1941-1944,Male,40,0.00623
AR,1941-1944,Male,45,0.00907
AR,1941-1944,Male,50,0.01262
AR,1941-1944,Male,55,0.0164
AR,1941-1944,Male,60,0.02284
AR,1941-1944,Male,65,0.03429
AR,1941-1944,Male,70,0.05072
AR,1941-1944,Male,75,0.0704
AR,1941-1944,Male,80,0.1416
AR,1941-1944,Male,85,0.1865
AR,1941-1944,Male,90,0.24138
AR,1941-1944,Male,95,0.3061
AR,1945-1949,Female,0,0.015015
AR,1945-1949,Female,5,7.2e-4
AR,1945-1949,Female,10,6.3e-4
AR,1945-1949,Female,15,0.00125
AR,1945-1949,Female,20,0.0017
AR,1945-1949,Female,25,0.00193
AR,1945-1949,Female,30,0.00234
AR,1945-1949,Female,35,0.00333
AR,1945-1949,Female,40,0.00443
AR,1945-1949,Female,45,0.00555
AR,1945-1949,Female,50,0.00808
AR,1945-1949,Female,55,0.01096
AR,1945-1949,Female,60,0.01445
AR,1945-1949,Female,65,0.02331
AR,1945-1949,Female,70,0.03682
AR,1945-1949,Female,75,0.05938
AR,1945-1949,Female,80,0.10638
AR,1945-1949,Female,85,0.15454
AR,1945-1949,Female,90,0.21865
AR,1945-1949,Female,95,0.29937
AR,1945-1949,Male,0,0.01831
AR,1945-1949,Male,5,8.8e-4
AR,1945-1949,Male,10,9.6e-4
AR,1945-1949,Male,15,0.0017
AR,1945-1949,Male,20,0.00237
AR,1945-1949,Male,25,0.0025
AR,1945-1949,Male,30,0.00278
AR,1945-1949,Male,35,0.00393
AR,1945-1949,Male,40,0.00574
AR,1945-1949,Male,45,0.00819
AR,1945-1949,Male,50,0.01212
AR,1945-1949,Male,55,0.0169
AR,1945-1949,Male,60,0.02261
AR,1945-1949,Male,65,0.03452
AR,1945-1949,Male,70,0.04722
AR,1945-1949,Male,75,0.07333
AR,1945-1949,Male,80,0.12676
AR,1945-1949,Male,85,0.17979
AR,1945-1949,Male,90,0.24821
AR,1945-1949,Male,95,0.33165
AR,1950-1954,Female,0,0.01301
AR,1950-1954,Female,5,5.5e-4
AR,1950-1954,Female,10,4.9e-4
AR,1950-1954,Female,15,9e-4
AR,1950-1954,Female,20,0.00112
AR,1950-1954,Female,25,0.00128
AR,1950-1954,Female,30,0.00169
AR,1950-1954,Female,35,0.00228
AR,1950-1954,Female,40,0.0033
AR,1950-1954,Female,45,0.00489
AR,1950-1954,Female,50,0.00721
AR,1950-1954,Female,55,0.00929
AR,1950-1954,Female,60,0.0142
AR,1950-1954,Female,65,0.02216
AR,1950-1954,Female,70,0.03537
AR,1950-1954,Female,75,0.05766
AR,1950-1954,Female,80,0.10268
AR,1950-1954,Female,85,0.15708
AR,1950-1954,Female,90,0.23204
AR,1950-1954,Female,95,0.328
AR,1950-1954,Male,0,0.017079999999999998
AR,1950-1954,Male,5,8e-4
AR,1950-1954,Male,10,8.3e-4
AR,1950-1954,Male,15,0.00154
AR,1950-1954,Male,20,0.00215
AR,1950-1954,Male,25,0.00219
AR,1950-1954,Male,30,0.0025
AR,1950-1954,Male,35,0.00333
AR,1950-1954,Male,40,0.00528
AR,1950-1954,Male,45,0.00809
AR,1950-1954,Male,50,0.01176
AR,1950-1954,Male,55,0.01709
AR,1950-1954,Male,60,0.02363
AR,1950-1954,Male,65,0.03317
AR,1950-1954,Male,70,0.04836
AR,1950-1954,Male,75,0.07152
AR,1950-1954,Male,80,0.12741
AR,1950-1954,Male,85,0.18745
AR,1950-1954,Male,90,0.26644
AR,1950-1954,Male,95,0.36321
AR,1955-1959,Female,0,0.01261
AR,1955-1959,Female,5,5e-4
AR,1955-1959,Female,10,4.1e-4
AR,1955-1959,Female,15,7.4e-4
AR,1955-1959,Female,20,8.7e-4
AR,1955-1959,Female,25,9.2e-4
AR,1955-1959,Female,30,0.00135
AR,1955-1959,Female,35,0.0021
AR,1955-1959,Female,40,0.00273
AR,1955-1959,Female,45,0.00407
AR,1955-1959,Female,50,0.00595
AR,1955-1959,Female,55,0.00899
AR,1955-1959,Female,60,0.01316
AR,1955-1959,Female,65,0.02129
AR,1955-1959,Female,70,0.03174
AR,1955-1959,Female,75,0.0548
AR,1955-1959,Female,80,0.09583
AR,1955-1959,Female,85,0.14803
AR,1955-1959,Female,90,0.2209
AR,1955-1959,Female,95,0.31545
AR,1955-1959,Male,0,0.015715
AR,1955-1959,Male,5,5.6e-4
AR,1955-1959,Male,10,8e-4
AR,1955-1959,Male,15,0.00166
AR,1955-1959,Male,20,0.0021
AR,1955-1959,Male,25,0.00212
AR,1955-1959,Male,30,0.0024
AR,1955-1959,Male,35,0.00318
AR,1955-1959,Male,40,0.00469
AR,1955-1959,Male,45,0.00738
AR,1955-1959,Male,50,0.01102
AR,1955-1959,Male,55,0.01638
AR,1955-1959,Male,60,0.02404
AR,1955-1959,Male,65,0.03608
AR,1955-1959,Male,70,0.04961
AR,1955-1959,Male,75,0.07384
AR,1955-1959,Male,80,0.1225
AR,1955-1959,Male,85,0.17537
AR,1955-1959,Male,90,0.24417
AR,1955-1959,Male,95,0.32869
AR,1960-1964,Female,0,0.01285
AR,1960-1964,Female,5,5.2e-4
AR,1960-1964,Female,10,3.6e-4
AR,1960-1964,Female,15,7.3e-4
AR,1960-1964,Female,20,8.1e-4
AR,1960-1964,Female,25,9.4e-4
AR,1960-1964,Female,30,0.0014
AR,1960-1964,Female,35,0.00207
AR,1960-1964,Female,40,0.00272
AR,1960-1964,Female,45,0.00392
AR,1960-1964,Female,50,0.00598
AR,1960-1964,Female,55,0.00839
AR,1960-1964,Female,60,0.01386
AR,1960-1964,Female,65,0.02023
AR,1960-1964,Female,70,0.03241
AR,1960-1964,Female,75,0.05207
AR,1960-1964,Female,80,0.09305
AR,1960-1964,Female,85,0.1462
AR,1960-1964,Female,90,0.22142
AR,1960-1964,Female,95,0.31982
AR,1960-1964,Male,0,0.017009999999999997
AR,1960-1964,Male,5,6.7e-4
AR,1960-1964,Male,10,7.5e-4
AR,1960-1964,Male,15,0.00156
AR,1960-1964,Male,20,0.00227
AR,1960-1964,Male,25,0.00233
AR,1960-1964,Male,30,0.00252
AR,1960-1964,Male,35,0.00336
AR,1960-1964,Male,40,0.00523
AR,1960-1964,Male,45,0.00759
AR,1960-1964,Male,50,0.01191
AR,1960-1964,Male,55,0.01693
AR,1960-1964,Male,60,0.02582
AR,1960-1964,Male,65,0.03928
AR,1960-1964,Male,70,0.05559
AR,1960-1964,Male,75,0.07638
AR,1960-1964,Male,80,0.12526
AR,1960-1964,Male,85,0.1888
AR,1960-1964,Male,90,0.2736
AR,1960-1964,Male,95,0.37803
AR,1965-1969,Female,0,0.01107
AR,1965-1969,Female,5,4.6e-4
AR,1965-1969,Female,10,3.6e-4
AR,1965-1969,Female,15,7.5e-4
AR,1965-1969,Female,20,8.5e-4
AR,1965-1969,Female,25,8.3e-4
AR,1965-1969,Female,30,0.00137
AR,1965-1969,Female,35,0.0018600000000000001
AR,1965-1969,Female,40,0.00287
AR,1965-1969,Female,45,0.00388
AR,1965-1969,Female,50,0.00553
AR,1965-1969,Female,55,0.0082
AR,1965-1969,Female,60,0.0123
AR,1965-1969,Female,65,0.01968
AR,1965-1969,Female,70,0.03087
AR,1965-1969,Female,75,0.05234
AR,1965-1969,Female,80,0.08882
AR,1965-1969,Female,85,0.14059
AR,1965-1969,Female,90,0.21454
AR,1965-1969,Female,95,0.31218
AR,1965-1969,Male,0,0.014214999999999998
AR,1965-1969,Male,5,6.2e-4
AR,1965-1969,Male,10,7e-4
AR,1965-1969,Male,15,0.00204
AR,1965-1969,Male,20,0.00219
AR,1965-1969,Male,25,0.00222
AR,1965-1969,Male,30,0.00264
AR,1965-1969,Male,35,0.00346
AR,1965-1969,Male,40,0.00538
AR,1965-1969,Male,45,0.00818
AR,1965-1969,Male,50,0.01242
AR,1965-1969,Male,55,0.01785
AR,1965-1969,Male,60,0.02565
AR,1965-1969,Male,65,0.03959
AR,1965-1969,Male,70,0.05695
AR,1965-1969,Male,75,0.08183
AR,1965-1969,Male,80,0.12307
AR,1965-1969,Male,85,0.18175
AR,1965-1969,Male,90,0.25943
AR,1965-1969,Male,95,0.35524
AR,1970-1974,Female,0,0.00896
AR,1970-1974,Female,5,4.3e-4
AR,1970-1974,Female,10,3.5e-4
AR,1970-1974,Female,15,6.7e-4
AR,1970-1974,Female,20,7.7e-4
AR,1970-1974,Female,25,0.00093000000000000005
AR,1970-1974,Female,30,0.00102
AR,1970-1974,Female,35,0.0018
AR,1970-1974,Female,40,0.00249
AR,1970-1974,Female,45,0.00393
AR,1970-1974,Female,50,0.00578
AR,1970-1974,Female,55,0.00772
AR,1970-1974,Female,60,0.01211
AR,1970-1974,Female,65,0.01841
AR,1970-1974,Female,70,0.0312
AR,1970-1974,Female,75,0.04823
AR,1970-1974,Female,80,0.08562
AR,1970-1974,Female,85,0.13653
AR,1970-1974,Female,90,0.20881
AR,1970-1974,Female,95,0.30477
AR,1970-1974,Male,0,0.01179
AR,1970-1974,Male,5,5.8e-4
AR,1970-1974,Male,10,6.8e-4
AR,1970-1974,Male,15,0.00198
AR,1970-1974,Male,20,0.00234
AR,1970-1974,Male,25,0.00244
AR,1970-1974,Male,30,0.0025
AR,1970-1974,Male,35,0.00331
AR,1970-1974,Male,40,0.00487
AR,1970-1974,Male,45,0.00782
AR,1970-1974,Male,50,0.01203
AR,1970-1974,Male,55,0.01851
AR,1970-1974,Male,60,0.02759
AR,1970-1974,Male,65,0.03748
AR,1970-1974,Male,70,0.05546
AR,1970-1974,Male,75,0.0814
AR,1970-1974,Male,80,0.123
AR,1970-1974,Male,85,0.17754
AR,1970-1974,Male,90,0.24909
AR,1970-1974,Male,95,0.33709
AR,1975-1979,Female,0,0.00745
AR,1975-1979,Female,5,3.1e-4
AR,1975-1979,Female,10,3.2e-4
AR,1975-1979,Female,15,5.5e-4
AR,1975-1979,Female,20,6.8e-4
AR,1975-1979,Female,25,7.1e-4
AR,1975-1979,Female,30,9.4e-4
AR,1975-1979,Female,35,0.00147
AR,1975-1979,Female,40,0.00212
AR,1975-1979,Female,45,0.00345
AR,1975-1979,Female,50,0.00497
AR,1975-1979,Female,55,0.00743
AR,1975-1979,Female,60,0.01043
AR,1975-1979,Female,65,0.01606
AR,1975-1979,Female,70,0.02556
AR,1975-1979,Female,75,0.04289
AR,1975-1979,Female,80,0.07688
AR,1975-1979,Female,85,0.12213
AR,1975-1979,Female,90,0.18786
AR,1975-1979,Female,95,0.27679
AR,1975-1979,Male,0,0.009430000000000001
AR,1975-1979,Male,5,4.4e-4
AR,1975-1979,Male,10,5.6e-4
AR,1975-1979,Male,15,0.00164
AR,1975-1979,Male,20,0.00206
AR,1975-1979,Male,25,0.00198
AR,1975-1979,Male,30,0.00207
AR,1975-1979,Male,35,0.00275
AR,1975-1979,Male,40,0.00426
AR,1975-1979,Male,45,0.00678
AR,1975-1979,Male,50,0.01107
AR,1975-1979,Male,55,0.01664
AR,1975-1979,Male,60,0.02373
AR,1975-1979,Male,65,0.03446
AR,1975-1979,Male,70,0.05023
AR,1975-1979,Male,75,0.07441
AR,1975-1979,Male,80,0.11728
AR,1975-1979,Male,85,0.16575
AR,1975-1979,Male,90,0.22863
AR,1975-1979,Male,95,0.30615
AR,1980-1984,Female,0,0.005345
AR,1980-1984,Female,5,2.9e-4
AR,1980-1984,Female,10,2.6e-4
AR,1980-1984,Female,15,5.1e-4
AR,1980-1984,Female,20,5.7e-4
